"Item Code",Position,Description,Type,"Interval Months","Interval Hours","Interval Landings","Adjusted Interval","Part Number","Part Serial","Last Completed Date","Last Completed Hours","Last Completed Landings","Last Completed City","Due Next Date","Due Next Hours","Due Next Landings","Time Remaining","Hours Remaining","Landings Remaining",Status,"Status Note"
"73-3113	",E2**R,"FUEL HEATER OUTLET ADAPTER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3114	",E1**L,"METERING VALVE ADJUSTMENT SHAFT REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3114	",E2**R,"METERING VALVE ADJUSTMENT SHAFT REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3115	",E1**L,"FUEL CONTROL MOD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3115	",E2**R,"FUEL CONTROL MOD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3115 R1	",E1**L,"FUEL CONTROL MOD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3115 R1	",E2**R,"FUEL CONTROL MOD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3118	",E1**L,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3118	",E2**R,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3118 R1	",E1**L,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3118 R1	",E2**R,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3119	",E1**L,"GOVERNOR FLYWEIGHT REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3119	",E2**R,"GOVERNOR FLYWEIGHT REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3121	",E1**L,"SECONDARY FLEXIBLE HOSE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3122	",E1**L,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122	",E2**R,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R1	",E1**L,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R1	",E2**R,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R2	",E1**L,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R2	",E2**R,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R3	",E1**L,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R3	",E2**R,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R4	",E1**L,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R4	",E2**R,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R5	",E1**L,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3122 R5	",E2**R,"FUEL PUMP & PLUMBING INSTALL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3123	",E1**L,"FUEL PUMP ELECTRICAL DIFFERENTIAL PRESSURE INDICATOR",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3123	",E2**R,"FUEL PUMP ELECTRICAL DIFFERENTIAL PRESSURE INDICATOR",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3125	",E1**L,"FUEL CONTROL HOUSING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3125	",E2**R,"FUEL CONTROL HOUSING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3125 R1	",E1**L,"FUEL CONTROL HOUSING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3125 R1	",E2**R,"FUEL CONTROL HOUSING INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3131	",E1**L,"FUEL CONTROL SENSOR BELLOW INSPECT",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3131	",E2**R,"FUEL CONTROL SENSOR BELLOW INSPECT",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3131 R1	",E1**L,"FUEL CONTROL SENSOR BELLOW INSPECT",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3131 R1	",E2**R,"FUEL CONTROL SENSOR BELLOW INSPECT",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3131 R2	",E1**L,"FUEL CONTROL SENSOR BELLOW INSPECT",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3131 R2	",E2**R,"FUEL CONTROL SENSOR BELLOW INSPECT",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3134	",E1**L,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3134	",E2**R,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3134 R1	",E1**L,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3134 R1	",E2**R,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3134 R2	",E1**L,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3134 R2	",E2**R,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3135	",E1**L,"FLEXIBLE TUBE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3135	",E2**R,"FLEXIBLE TUBE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3136	",E1**L,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3136 R1	",E1**L,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3136 R1	",E2**R,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3136 R2	",E1**L,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3136 R2	",E2**R,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3136 R3	",E1**L,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3136 R3	",E2**R,"PRIMARY & SECONDARY MANIFOLD FUEL FEEDER TUBE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3137	",E1**L,"FUEL HEATER CHECK VALVE REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3137	",E2**R,"FUEL HEATER CHECK VALVE REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3138	",E1**L,"FUEL PUMP FILTER ELEMENT REPLACE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3138	",E2**R,"FUEL PUMP FILTER ELEMENT REPLACE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3142	",E1**L,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 1",,0,0,,,0,0,,,,,
"73-3142	",E2**R,"FUEL CONTROL REPLACE",sbsl,,,,,,"CAT 1",,0,0,,,0,0,,,,,
"73-3146	",E1**L,"MAIN TURBINE ENGINE FUEL PUMP REPLACE",sbsl,,,,,,"CAT 1",,0,0,,,0,0,,,,,
"73-3146	",E2**R,"MAIN TURBINE ENGINE FUEL PUMP REPLACE",sbsl,,,,,,"CAT 1",,0,0,,,0,0,,,,,
"73-3147	",E1**L,"FUEL CONTROLS WITH SUSPECT OVERSPEED GOVERNOR",sbsl,,,,,,"CAT 1",,0,0,,,0,0,,,,,
"73-3147	",E2**R,"FUEL CONTROLS WITH SUSPECT OVERSPEED GOVERNOR",sbsl,,,,,,"CAT 1",,0,0,,,0,0,,,,,
"73-3149 R1	",E1**L,"FUEL PUMP FILTER ELEMENT REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3149 R1	",E2**R,"FUEL PUMP FILTER ELEMENT REPLACE",sbsl,,,,,,"CAT 2",,0,0,,,0,0,,,,,
"73-3153	",E1**L,"FUEL PUMP ANTI-ICE VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3153	",E2**R,"FUEL PUMP ANTI-ICE VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73-3155	",E1**L,"FUEL CONTROL IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3155	",E2**R,"FUEL CONTROL IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3155 R1	",E1**L,"FUEL CONTROL IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73-3155 R1	",E2**R,"FUEL CONTROL IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"73SL-01 R1	",E1**L,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-01 R2	",E1**L,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-02	",,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-02 R1	",,"FUEL LINE SUPPORT CLAMP & BRACKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-03	",,"XMIT ALLIED-SIGNAL SB 73-897513-1",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-04	",E1**L,"XMIT ALLIED SIGNAL SB TFE731-A73-3132",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-05	",,"XMIT ALLIED-SIGNAL SB TFE731-73-3131",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-05 R1	",,"XMIT ALLIED-SIGNAL SB TFE731-73-3131",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-06	",,"XMIT HONEYWELL SB TFE731-73-3135",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-09	",,"XMIT ELDEC SL9-231-73-04",sbsl,,,,,,,,0,0,,,0,0,,,,,
"73SL-12	",,"XMIT HONEYWELL SB TFE731-73-3149",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3003	",E1**L,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003	",E2**R,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R1	",E1**L,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R1	",E2**R,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R2	",E1**L,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R2	",E2**R,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R3	",E1**L,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R3	",E2**R,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R4	",E1**L,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R4	",E2**R,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R5	",E1**L,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3003 R5	",E2**R,"IGNITER UNIT IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"74-3006	",E1**L,"IGNITER PLUG INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3006	",E2**R,"IGNITER PLUG INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3006 R1	",E1**L,"IGNITER PLUG INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3006 R1	",E2**R,"IGNITER PLUG INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3007	",E1**L,"IRIDIUM IGNITERS INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3007	",E2**R,"IRIDIUM IGNITERS INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3007 R1	",E1**L,"IRIDIUM IGNITERS INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74-3007 R1	",E2**R,"IRIDIUM IGNITERS INSPECT",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74SB-01 R1	",,"IGNITER DIODE DELETE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74SB-01 R2	",,"IGNITER DIODE DELETE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74SB-02	",,"IGNITER CLEARANCE INCREASE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"74SB-02 R1	",,"IGNITER CLEARANCE INCREASE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3018	",E1**L,"COMPUTER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3018	",E2**R,"COMPUTER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3018 R1	",E1**L,"COMPUTER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3018 R1	",E2**R,"COMPUTER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3022	",E1**L,"A9 & A10 POWER SUPPLY BOARD CAPACITOR",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3022	",E2**R,"A9 & A10 POWER SUPPLY BOARD CAPACITOR",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3032	",E1**L,"SOLENOID CONTROLLER VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3032	",E2**R,"SOLENOID CONTROLLER VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3032 R1	",E1**L,"SOLENOID CONTROLLER VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3032 R1	",E2**R,"SOLENOID CONTROLLER VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3032 R2	",E1**L,"SOLENOID CONTROLLER VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3032 R2	",E2**R,"SOLENOID CONTROLLER VALVE REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3036	",E1**L,"FUEL CONTROL COMPUTER AIR FILTER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3036	",E2**R,"FUEL CONTROL COMPUTER AIR FILTER REPLACE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3038	",E1**L,"COMPUTER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3038	",E2**R,"COMPUTER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3038 R1	",E1**L,"COMPUTER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3038 R1	",E2**R,"COMPUTER REWORK",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3040	",E1**L,"PNEUMATIC MODULATING SHUTOFF VALVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3040	",E2**R,"PNEUMATIC MODULATING SHUTOFF VALVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3051	",E1**L,"ANTI-ICE & SURGE AIR LINE MANIFOLD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3051	",E2**R,"ANTI-ICE & SURGE AIR LINE MANIFOLD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3054	",E1**L,"SURGE CONTROL GASKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3054	",E1**L,"SURGE CONTROL GASKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3054 R1	",E1**L,"SURGE CONTROL GASKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3054 R1	",E1**L,"SURGE CONTROL GASKET INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76-3067	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R1	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R1	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R2	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R2	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R3	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R3	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R4	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R4	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R5	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R5	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R6	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R6	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R7	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R7	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R8	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R8	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R9	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R9	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R10	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R10	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R11	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R11	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R12	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R12	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R13	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R13	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R14	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R14	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R15	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R15	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R16	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R16	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R17	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R17	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R18	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R18	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R19	",E1**L,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3067 R19	",E2**R,"DIGITAL ELECTRONIC ENGINE CONTROL",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3072	",E1**L,"SURGE BLEED VALVE IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3072	",E2**R,"SURGE BLEED VALVE IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3072 R1	",E1**L,"SURGE BLEED VALVE IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76-3072 R1	",E2**R,"SURGE BLEED VALVE IMPROVE",sbsl,,,,,,"CAT 3",,0,0,,,0,0,,,,,
"76SB-01	",,"AUTOMATIC PERFORMANCE RESERVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-01 R1	",,"AUTOMATIC PERFORMANCE RESERVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-01 R2	",,"AUTOMATIC PERFORMANCE RESERVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-01 R3	",,"AUTOMATIC PERFORMANCE RESERVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-01 R4	",,"AUTOMATIC PERFORMANCE RESERVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-01 R5	",,"AUTOMATIC PERFORMANCE RESERVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-02	",,"PT2 SENSE LINE SUPPORT IMPROVE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-03	",,"APR SYSTEM REACTIVATE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-04	",,"APR SYSTEM REACTIVATE",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SB-05	",,"THRUST REVERSER THROTTLE LEVER ADJUST",sbsl,,,,,,,,0,0,,,0,0,,,,,
"76SL-01	",,"AUTOMATIC PERFORMANCE RESERVE MOD",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006	",E1**L,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006	",E2**R,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R1	",E1**L,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R1	",E2**R,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R2	",E1**L,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R2	",E2**R,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R3	",E1**L,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R3	",E2**R,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R4	",E1**L,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3006 R4	",E2**R,"ITT HARNESS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3007	",E1**L,"N2 TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3007 R1	",E1**L,"N2 TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3007 R2	",E1**L,"N2 TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3008	",E1**L,"THERMOCOUPLE HARNESS MOUNT BOLTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3008	",E2**R,"THERMOCOUPLE HARNESS MOUNT BOLTS",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3010	",E1**L,"MOTIONAL PICKUP TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3010	",E2**R,"MOTIONAL PICKUP TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3010 R1	",E1**L,"MOTIONAL PICKUP TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3010 R1	",E2**R,"MOTIONAL PICKUP TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3010 R2	",E1**L,"MOTIONAL PICKUP TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3010 R2	",E2**R,"MOTIONAL PICKUP TRANSDUCER INSTALL",sbsl,,,,,,,,0,0,,,0,0,,,,,
"77-3015	",E1**L,"TRANSDUCER SUPPORT GASKET",sbsl,,,,,,,,0,0,,,0,0,,,,,
